OrderID,CustomerID,DeliveryAddress,Latitude,Longitude,OrderTimestamp,OrderStatus,DriverID,RestaurantID,LocationID,DistanceKM,DeliveryHours,Timetakentodeliver,DeliveryTime
506,369,"192 Tasha Well Apt. 832
North Megan, NM 48745",40.773533,-73.99363,24/08/2023 20:14,Pending,49,6,41,6.824780748,0.227492692,,
507,471,"624 George Crossing Apt. 748
New Timothyberg, TN 58719",40.726946,-73.997513,30/08/2023 02:54,Delivered,29,6,75,1.72681529,0.05756051,58:06.2,30/08/2023 02:58
508,136,"3648 Rogers Squares
Garzabury, KS 75109",40.737997,-73.988872,26/08/2023 14:20,Pending,3,10,30,3.150113888,0.105003796,,
509,97,"56869 Morgan Lock
North Michael, OK 40878",40.73396,-73.981996,12/09/2023 07:01,Pending,37,1,92,3.103915092,0.103463836,,
510,155,"53036 Hunter Fork
Tomtown, DE 55438",40.735053,-74.001375,31/08/2023 23:51,Delivered,24,19,6,2.501865782,0.083395526,56:59.2,31/08/2023 23:56
511,450,"466 Ortiz Well
West Saraburgh, DC 46250",40.775984,-73.98251,28/08/2023 18:06,Pending,30,3,15,7.291610676,0.243053689,,
512,235,"6775 Morris Highway Suite 471
Natalieberg, MD 82123",40.721083,-73.98294,13/09/2023 12:00,Pending,8,13,94,2.154635079,0.071821169,,
513,165,"8471 Grimes Union Apt. 814
Chaneyshire, NH 62604",40.793166,-73.985748,07/09/2023 12:04,Delivered,24,6,21,9.08696839,0.302898946,22:53.4,07/09/2023 12:22
514,270,"357 Donna Plains
Hillbury, MO 32189",40.779865,-73.996916,27/08/2023 14:27,Delivered,2,9,59,7.486914431,0.249563814,41:59.4,27/08/2023 14:41
515,104,"06040 Taylor Forest Suite 001
Lake Bradleyfurt, CA 12356",40.716516,-73.989692,02/09/2023 07:47,Delivered,26,9,75,1.438438293,0.047947943,50:38.6,02/09/2023 07:50
516,347,"0270 Watts Walks
East Nicholechester, HI 39607",40.770995,-73.990831,24/08/2023 07:34,Delivered,34,14,2,6.588270442,0.219609015,47:17.6,24/08/2023 07:47
517,481,"6114 Lawrence Circle Apt. 524
Cowanview, MA 13598",40.722056,-73.990514,26/08/2023 16:42,Pending,31,12,91,1.663907616,0.055463587,,
518,487,"23019 Johnson Rue
Christianport, IA 69668",40.69906,-73.998097,16/08/2023 11:34,Pending,48,8,49,1.66556892,0.055518964,,
519,440,"1258 Lucas Unions Apt. 927
West Laurieborough, NE 58101",40.72252,-73.984111,04/09/2023 06:36,Delivered,31,10,93,2.141408165,0.071380272,40:33.0,04/09/2023 06:40
520,491,"691 Jennifer Villages Apt. 335
Duartemouth, PW 88543",40.73773,-74.00216,23/08/2023 06:05,Pending,23,17,8,2.787385043,0.092912835,,
521,38,"74140 Wyatt Freeway Suite 732
Port John, ID 37555",40.725881,-73.990434,19/08/2023 07:06,Delivered,47,1,53,1.959550746,0.065318358,10:32.1,19/08/2023 07:10
522,440,"36349 Lopez Park
South Justin, PR 84328",40.793487,-73.980487,16/08/2023 05:07,Pending,23,13,61,9.215615662,0.307187189,,
523,163,"9209 Kevin Estates
Johnsonland, RI 46618",40.789285,-73.986486,18/08/2023 05:56,Pending,29,17,35,8.651988241,0.288399608,,
524,446,"807 Ochoa Garden Suite 314
East Davidtown, WV 21617",40.763839,-73.980361,22/08/2023 17:29,Pending,18,3,44,6.067475075,0.202249169,,
525,142,"85128 Houston Courts Suite 052
Derekstad, PA 36224",40.793192,-73.994569,02/09/2023 20:40,Delivered,46,2,70,8.979501322,0.299316711,58:56.5,02/09/2023 20:58
526,432,"56053 Cisneros Extension
Johnsonland, AR 06006",40.772764,-73.993521,23/08/2023 15:24,Pending,29,7,69,6.741837011,0.2247279,,
527,422,"83360 Tyler Neck Suite 549
Thomasville, LA 61658",40.729111,-73.992925,16/08/2023 21:03,Pending,22,3,93,2.12160343,0.070720114,,
528,304,"348 Kathleen Neck Apt. 635
Kimberlymouth, OH 29842",40.705447,-73.996877,30/08/2023 06:39,Pending,33,8,18,1.122972455,0.037432415,,
529,394,"168 Scott Rapids Apt. 498
Lake Thomastown, PW 10168",40.712234,-73.979863,13/09/2023 09:47,Pending,23,10,66,2.209462469,0.073648749,,
530,190,"791 Alyssa Fort
North Robin, DC 51412",40.735664,-74.002163,04/09/2023 23:44,Pending,8,19,52,2.559625199,0.08532084,,
531,423,"49936 Reyes Mill Apt. 680
Brownburgh, CT 97487",40.795129,-73.991963,01/09/2023 07:51,Pending,24,7,55,9.219091667,0.307303056,,
532,182,"2646 Charles Rapid Apt. 391
Bryanfurt, LA 61380",40.724881,-73.981951,12/09/2023 19:38,Pending,4,3,72,2.434873874,0.081162462,,
533,259,"7765 Aaron Squares Suite 587
Port Alyssamouth, RI 91856",40.753952,-73.991423,06/09/2023 23:55,Pending,9,18,93,4.732869628,0.157762321,,
534,79,"38530 Williams Causeway Suite 905
Port Kimberlyton, VI 59003",40.792974,-73.993351,03/09/2023 12:27,Delivered,29,4,60,8.967103783,0.298903459,45:17.1,03/09/2023 12:45
535,103,"7337 Seth Overpass
East Stanley, NE 26320",40.701858,-73.998074,21/08/2023 11:55,Pending,39,7,21,1.387469301,0.046248977,,
536,199,"905 Deanna Lodge Apt. 475
Jenniferborough, PW 03455",40.768424,-73.996318,03/09/2023 03:12,Delivered,6,16,62,6.230882521,0.207696084,24:36.7,03/09/2023 03:24
537,296,"886 Natalie Wall
Phillipsburgh, FL 86699",40.783472,-73.985092,28/08/2023 06:37,Delivered,31,12,65,8.044251543,0.268141718,53:32.3,28/08/2023 06:53
538,290,"6310 Sherry Mews
Michelleborough, WA 85175",40.723773,-73.983225,26/08/2023 21:23,Pending,35,9,51,2.277676948,0.075922565,,
539,191,"4211 Veronica Glens
South James, TN 25102",40.756747,-73.98285,10/09/2023 12:37,Delivered,20,11,99,5.25746992,0.175248997,47:38.9,10/09/2023 12:47
540,231,"73753 Kline Prairie
Williamchester, VA 53367",40.765098,-74.00028,06/09/2023 15:10,Delivered,28,4,90,5.827695822,0.194256527,21:53.3,06/09/2023 15:21
541,381,"PSC 0095, Box 0561
APO AP 71963",40.794255,-73.986065,07/09/2023 09:25,Pending,10,5,34,9.200830403,0.306694347,,
542,434,"82146 Jones Neck Apt. 048
Chelseafort, GU 86567",40.793206,-73.998079,28/08/2023 13:12,Pending,33,14,22,8.954037721,0.298467924,,
543,93,"62691 William Shores
North Shawnburgh, WI 66165",40.717548,-73.989551,18/08/2023 15:20,Pending,3,1,10,1.486528658,0.049550955,,
544,328,"5584 Espinoza Mountain Suite 945
East Allen, MD 24329",40.759811,-73.990529,09/09/2023 02:03,Pending,20,6,91,5.381597139,0.179386571,,
545,77,"09161 Brown Meadow
Justinland, MI 60894",40.77423,-73.987054,27/08/2023 10:37,Delivered,3,17,76,7.006903786,0.23356346,51:32.8,27/08/2023 10:51
546,484,"07162 Ryan Orchard
Annaside, ME 63352",40.781715,-73.982446,13/09/2023 09:04,Pending,23,11,21,7.907258854,0.263575295,,
547,106,"415 Cooper Pines Suite 497
Danielstad, ID 15192",40.715473,-74.002028,21/08/2023 07:38,Pending,34,1,16,0.448055043,0.014935168,,
548,334,"79626 Roberts Garden Apt. 999
Erictown, IN 40065",40.737332,-73.989631,10/09/2023 08:24,Pending,40,3,40,3.05515335,0.101838445,,
549,433,"660 Dennis Keys Apt. 523
South Aprilfort, IN 15345",40.796778,-73.999982,03/09/2023 13:00,Pending,9,1,12,9.339523971,0.311317466,,
550,411,"57679 Irwin Islands
Michaelchester, VT 67833",40.773958,-74.002336,08/09/2023 05:58,Delivered,22,16,2,6.798578619,0.226619287,11:40.8,08/09/2023 06:11
551,445,"0136 Russell Neck
South Alisonburgh, MI 11943",40.714671,-74.002113,18/08/2023 00:34,Delivered,40,10,25,0.388644639,0.012954821,35:02.6,18/08/2023 00:35
552,69,"12855 Abigail Brook
Biancastad, CO 08955",40.793937,-73.990574,18/08/2023 15:01,Pending,22,12,30,9.1038792,0.30346264,,
553,386,"5656 Huffman Rest
Lake Michellefort, NV 24652",40.720637,-73.992665,11/09/2023 15:10,Delivered,33,6,70,1.423701102,0.047456703,12:54.8,11/09/2023 15:12
554,415,"9608 John Coves Apt. 461
Owensview, NC 65836",40.713548,-74.002384,17/08/2023 04:11,Pending,10,8,31,0.316637258,0.010554575,,
555,342,"5490 Wilson Ridge Suite 004
Dannyville, FM 94231",40.740363,-73.998216,22/08/2023 01:04,Delivered,46,9,50,3.130678455,0.104355949,10:31.7,22/08/2023 01:10
556,373,"0026 Houston Estates Suite 314
Salinaston, MN 78629",40.788801,-73.983531,13/09/2023 06:24,Pending,26,8,27,8.650524609,0.28835082,,
557,480,"PSC 5257, Box 4452
APO AP 78040",40.707917,-73.991604,23/08/2023 19:35,Delivered,9,8,30,1.331877715,0.044395924,38:00.8,23/08/2023 19:38
558,280,"581 Williams Greens Suite 587
Yolandatown, HI 98033",40.703734,-73.99001,10/09/2023 11:22,Pending,25,10,81,1.685055321,0.056168511,,
559,381,"76034 Garcia Plains
Jasonmouth, UT 60665",40.775044,-73.985574,02/09/2023 17:49,Pending,39,6,44,7.124170515,0.23747235,,
560,444,"7477 Blevins Junction Suite 408
Gomezberg, PR 11988",40.758819,-74.001252,10/09/2023 21:13,Delivered,41,17,36,5.126068722,0.170868957,23:24.1,10/09/2023 21:23
561,248,"Unit 8387 Box 5300
DPO AA 88338",40.7488,-73.990272,31/08/2023 07:08,Pending,4,9,59,4.212758821,0.140425294,,
562,484,"5346 Martinez Junction
East Scott, ND 66550",40.75392,-73.987275,11/09/2023 13:57,Delivered,47,13,97,4.832524949,0.161084165,07:05.9,11/09/2023 14:07
563,424,"9756 Clark Expressway
West Michael, SC 05441",40.743433,-73.999709,22/08/2023 06:51,Delivered,48,8,60,3.443019048,0.114767302,58:06.2,22/08/2023 06:58
564,322,"PSC 2143, Box 4118
APO AP 69559",40.786511,-73.991903,31/08/2023 15:02,Delivered,22,18,24,8.271662216,0.275722074,19:18.6,31/08/2023 15:19
565,420,"21122 Graham Cove Apt. 842
West Brittneyport, KS 94742",40.704734,-73.999288,04/09/2023 17:09,Pending,41,7,74,1.060195675,0.035339856,,
566,153,"3373 Sanchez Plains Apt. 919
New Chelsea, FL 38413",40.763037,-73.992319,20/08/2023 03:37,Delivered,26,5,39,5.697191017,0.189906367,49:21.7,20/08/2023 03:49
567,385,"3909 Melissa Green Apt. 253
Jimenezfurt, GU 84618",40.774716,-73.992073,04/09/2023 08:37,Pending,48,19,29,6.97559874,0.232519958,,
568,400,"1198 Melissa Ports Apt. 693
Port Bruce, VT 18108",40.705252,-73.995514,04/09/2023 06:16,Pending,32,12,42,1.219736662,0.040657889,,
569,464,"2617 Ramirez Burg Apt. 557
New Shannon, OR 17896",40.736856,-73.993102,12/09/2023 15:12,Pending,43,19,24,2.885080879,0.096169363,,
570,125,"580 Wyatt Prairie
Lake Pamelatown, AK 85141",40.796277,-73.992307,17/08/2023 15:26,Pending,5,12,97,9.341891698,0.31139639,,
571,209,"6383 Miller Throughway
Lake Seth, MA 72961",40.791484,-73.980368,10/09/2023 17:05,Pending,39,8,1,9.001916253,0.300063875,,
572,266,"557 Stephen View Apt. 449
New Isaacshire, DE 26534",40.748431,-73.99249,09/09/2023 03:59,Pending,37,10,48,4.118082436,0.137269415,,
573,198,"PSC 7418, Box 5669
APO AE 18595",40.739868,-73.984257,27/08/2023 08:49,Pending,5,18,76,3.522699064,0.117423302,,
574,40,"Unit 5437 Box 0258
DPO AP 29101",40.771651,-73.989318,07/09/2023 17:02,Delivered,12,11,33,6.685502789,0.222850093,15:37.3,07/09/2023 17:15
575,386,"0489 Susan Drive
Simonton, ID 10698",40.702807,-73.99121,11/09/2023 08:45,Delivered,43,13,75,1.671389264,0.055712975,48:57.6,11/09/2023 08:48
576,427,"69952 Lowe Points Apt. 322
Chenfort, AK 44327",40.771589,-74.00115,20/08/2023 17:32,Pending,16,14,91,6.541294704,0.218043157,,
577,106,"PSC 7293, Box 0238
APO AE 81328",40.754366,-73.991018,23/08/2023 02:43,Delivered,44,1,64,4.786207035,0.159540235,53:19.3,23/08/2023 02:53
578,45,"21530 Gutierrez Heights Suite 859
Seanport, VT 68786",40.778218,-73.984352,24/08/2023 05:19,Pending,25,13,84,7.491148382,0.249704946,,
579,223,"873 David Course
Adamchester, VI 13215",40.733145,-73.989658,05/09/2023 19:36,Delivered,30,9,75,2.647759508,0.08825865,42:11.7,05/09/2023 19:42
580,298,"05148 Gabrielle Rue Suite 104
Romanville, ME 01296",40.741386,-73.987435,10/09/2023 03:56,Delivered,9,5,48,3.540749523,0.118024984,03:04.9,10/09/2023 04:03
581,8,"92254 Gonzales Ports
Johnsonmouth, IA 34257",40.750704,-74.002254,20/08/2023 13:24,Pending,7,12,71,4.221069239,0.140702308,,
582,353,"0873 Burnett Fork
Ericchester, MA 02892",40.711254,-73.995444,31/08/2023 14:31,Pending,22,12,44,0.908356711,0.030278557,,
583,68,"119 Kim Cliff Suite 788
Morganstad, SD 36412",40.772563,-73.991402,20/08/2023 11:06,Delivered,6,16,92,6.750178318,0.225005944,19:46.0,20/08/2023 11:19
584,258,"889 David Branch Suite 874
Port Teresa, AR 68197",40.729769,-73.987851,30/08/2023 02:06,Pending,44,6,95,2.42943663,0.080981221,,
585,467,"10116 Tracy Course Suite 750
Port Gabrielchester, KY 02751",40.798203,-73.994242,03/09/2023 13:28,Pending,46,9,94,9.535767474,0.317858916,,
586,133,"274 Brittney Mall
East Lauren, HI 01661",40.712845,-73.999453,27/08/2023 02:34,Pending,21,17,54,0.553239484,0.018441316,,
587,470,"49208 Neal Spurs Suite 156
New Katherinemouth, PA 58972",40.76588,-73.982464,21/08/2023 21:49,Pending,25,12,85,6.220684399,0.207356147,,
588,238,"2253 Bell Port Suite 334
West Benjaminmouth, MI 99039",40.760797,-73.985514,06/09/2023 19:33,Pending,25,9,92,5.603873989,0.1867958,,
589,318,"95757 Price Rest Suite 059
Bateschester, VI 69216",40.713115,-74.002198,10/09/2023 06:04,Delivered,45,11,10,0.323164446,0.010772148,04:59.8,10/09/2023 06:04
590,192,"91224 Hodges Pine
Henryville, MN 43958",40.773246,-74.001074,13/09/2023 12:57,Delivered,24,14,70,6.725346188,0.224178206,11:24.0,13/09/2023 13:11
591,174,"82876 Edwin Shores Suite 528
South Ronnieport, OH 21589",40.710872,-73.997414,26/08/2023 19:37,Pending,17,19,40,0.756452943,0.025215098,,
592,36,"20254 Wolf Hill
Comptonport, DE 92618",40.798331,-73.999094,31/08/2023 16:14,Pending,38,2,82,9.516034453,0.317201148,,
593,287,"6372 Kayla Passage Suite 040
West Stephenchester, MO 71569",40.757893,-74.00155,02/09/2023 23:04,Pending,44,2,99,5.021612018,0.167387067,,
594,441,"72953 Andrea River Suite 932
North Pamela, OH 43402",40.706693,-73.981817,25/08/2023 20:11,Pending,42,16,93,2.153131529,0.071771051,,
595,384,"Unit 9327 Box 8508
DPO AP 88094",40.757465,-73.99203,07/09/2023 14:18,Pending,16,19,54,5.098439691,0.16994799,,
596,471,"87808 Scott Inlet Apt. 710
Susanborough, GA 75261",40.785,-73.988057,21/08/2023 17:18,Pending,15,9,69,8.159686116,0.271989537,,
597,47,"49020 Laura Ports
South Courtneyfurt, AL 64545",40.71322,-73.986126,04/09/2023 04:10,Delivered,23,15,1,1.679981915,0.055999397,14:00.6,04/09/2023 04:14
598,435,"180 Jessica Mission
Sullivanfort, VA 94867",40.71877,-73.997393,13/09/2023 19:46,Delivered,34,9,41,0.984079255,0.032802642,48:18.1,13/09/2023 19:48
599,244,"4325 Collins Squares
North William, AL 11568",40.777392,-74.002402,14/09/2023 00:03,Pending,18,11,44,7.179310122,0.239310337,,
600,447,"900 Gentry Overpass
South Alexandraberg, WA 82576",40.744815,-73.984593,16/08/2023 05:58,Pending,20,7,6,3.988744231,0.132958141,,
601,197,"73246 Travis Plain Suite 758
Adamshire, AK 21953",40.706902,-73.996992,03/09/2023 02:03,Delivered,17,8,41,1.004194805,0.03347316,05:56.5,03/09/2023 02:05
602,281,"5568 Simmons Springs Suite 312
East Priscilla, AS 92198",40.708001,-73.986703,31/08/2023 15:05,Pending,42,7,79,1.715516886,0.057183896,,
603,52,"5737 Amy Row Apt. 456
Juanfort, WV 31762",40.762638,-73.992227,20/08/2023 10:39,Delivered,21,19,36,5.655404718,0.188513491,51:08.6,20/08/2023 10:51
604,481,"368 Simmons Bypass
Amberport, GA 92323",40.738642,-73.991492,02/09/2023 02:16,Pending,45,5,83,3.120508284,0.104016943,,
605,151,"13269 Allison Green
Port Jacquelineland, TX 41590",40.724405,-74.001817,12/09/2023 15:08,Pending,15,8,12,1.33630297,0.044543432,,
606,192,"3198 Cole Via Suite 905
East Jessicamouth, WA 54057",40.763253,-73.986328,25/08/2023 06:43,Pending,42,1,35,5.843957337,0.194798578,,
607,210,"734 Owen Track
North Mackenzie, MI 20258",40.731354,-73.982093,23/08/2023 00:29,Pending,41,13,40,2.885307564,0.096176919,,
608,214,"4739 Karen Ramp Apt. 865
Ayalatown, LA 91413",40.780134,-73.991105,04/09/2023 00:33,Delivered,2,17,44,7.582456363,0.252748545,48:23.9,04/09/2023 00:48
609,166,"160 Lara Keys
New Joshua, OH 88100",40.775609,-73.997304,26/08/2023 11:23,Pending,43,5,53,7.013437646,0.233781255,,
610,456,"73122 Brandi Port Suite 475
Ryanville, CT 30187",40.775353,-73.987866,10/09/2023 20:03,Pending,25,6,23,7.113289558,0.237109652,,
611,498,"77224 Kimberly Rapids
East Brad, HI 35609",40.754019,-73.980741,22/08/2023 23:19,Pending,4,2,32,5.050204557,0.168340152,,
612,455,"7274 Christine Dale
Darrenshire, NM 84757",40.727967,-73.983471,11/09/2023 14:14,Delivered,7,12,69,2.541647116,0.084721571,19:08.0,11/09/2023 14:19
613,319,"4636 Snyder Parkway Apt. 366
South Reginashire, CA 22658",40.76834,-73.99912,30/08/2023 11:29,Pending,26,11,6,6.194971368,0.206499046,,
614,422,"8146 Joseph Crescent Apt. 979
Waltersview, PW 58446",40.714741,-73.990533,18/08/2023 17:16,Pending,43,13,17,1.32458718,0.044152906,,
615,186,"PSC 7987, Box 4948
APO AP 15990",40.79542,-73.987689,25/08/2023 06:11,Delivered,43,8,1,9.304274519,0.310142484,29:37.5,25/08/2023 06:29
616,409,"79984 Hale Port Suite 672
West Christopher, TX 26659",40.742704,-73.996959,24/08/2023 23:52,Pending,25,15,33,3.407502903,0.11358343,,
617,447,"164 Kenneth Branch Suite 305
New Charlesside, MO 82506",40.711598,-73.993543,04/09/2023 10:23,Pending,48,9,4,1.061047002,0.035368233,,
618,101,"97953 Miller Streets
New Jenna, KS 61028",40.76779,-73.984247,04/09/2023 15:35,Delivered,18,4,66,6.377004263,0.212566809,48:15.2,04/09/2023 15:48
619,205,"4286 Schultz Plaza Suite 626
Whitakerside, OK 63881",40.757216,-73.984775,08/09/2023 17:25,Pending,16,1,34,5.248095418,0.174936514,,
620,334,"694 Pitts Flat
Kylemouth, DE 36638",40.755912,-73.988802,18/08/2023 11:28,Pending,37,7,28,5.003096468,0.166769882,,
621,443,"92598 Christopher Place
Yeseniashire, WY 37424",40.774343,-73.981237,14/09/2023 06:17,Pending,26,17,74,7.147153645,0.238238455,,
622,154,"3705 Harris Route Apt. 432
East Joseph, SD 26093",40.733018,-73.997763,18/08/2023 07:26,Pending,43,5,8,2.350559618,0.078351987,,
623,408,"193 Haley Manors
North Taylor, ND 92232",40.769954,-73.99371,22/08/2023 01:06,Pending,38,18,69,6.431217589,0.21437392,,
624,227,"PSC 2310, Box 4412
APO AA 57620",40.790414,-73.989231,17/08/2023 15:58,Delivered,31,2,92,8.734531312,0.291151044,15:37.1,17/08/2023 16:15
625,328,"703 Karen Isle
Lake Catherinehaven, WI 51806",40.777312,-73.994576,12/09/2023 03:06,Pending,37,18,48,7.228673812,0.240955794,,
626,310,"58344 Jason Junction
South Steven, AR 64769",40.763343,-73.997638,31/08/2023 19:15,Delivered,26,8,94,5.657009333,0.188566978,26:42.8,31/08/2023 19:26
627,259,"45628 Myers Overpass Suite 243
Rebeccahaven, OK 17998",40.756941,-73.986431,16/08/2023 21:46,Pending,40,2,4,5.173022908,0.172434097,,
628,27,"959 Farmer Plains Suite 331
Lake Teresa, AR 46258",40.786883,-73.99295,05/09/2023 00:07,Delivered,31,2,83,8.300341786,0.27667806,24:35.0,05/09/2023 00:24
629,328,"Unit 3259 Box 9544
DPO AA 60809",40.712461,-73.982238,17/08/2023 14:11,Pending,38,3,86,2.008230993,0.066941033,,
630,485,"517 Sean Lane
West Michael, MP 90593",40.754517,-73.986986,28/08/2023 15:19,Pending,25,14,48,4.903157895,0.163438596,,
631,377,"PSC 6402, Box 4841
APO AE 80217",40.747493,-74.002415,04/09/2023 08:08,Pending,21,5,6,3.864497542,0.128816585,,
632,190,"60692 Erika Tunnel
South Emilymouth, OH 52253",40.764117,-73.998669,11/09/2023 04:24,Pending,13,8,33,5.732238354,0.191074612,,
633,186,"4725 Brittany Squares
Trevormouth, NE 40618",40.734493,-73.990215,20/08/2023 06:59,Pending,6,11,89,2.753483568,0.091782786,,
634,204,"319 Michelle Hill
New Daniel, MH 80013",40.713069,-73.992713,04/09/2023 17:23,Pending,14,16,44,1.123137634,0.037437921,,
635,470,"64150 Pittman Orchard Suite 649
Pamelaside, PW 98793",40.760695,-73.995529,08/09/2023 09:55,Pending,25,5,56,5.391724157,0.179724139,,
636,185,"05133 Nguyen Highway
Mcconnellshire, AZ 58330",40.700933,-73.994944,30/08/2023 20:13,Pending,47,9,68,1.615410929,0.053847031,,
637,294,"0812 Martinez Circles Suite 887
South Timothy, IN 65819",40.699852,-73.981525,24/08/2023 10:30,Pending,34,10,23,2.519002406,0.083966747,,
638,486,"6426 White Place Apt. 674
Petersonburgh, MP 08125",40.710455,-73.980962,12/09/2023 10:41,Pending,38,4,48,2.131696829,0.071056561,,
639,290,"6076 Brad Burgs Suite 891
Summersport, SD 60994",40.697963,-73.99256,10/09/2023 11:52,Pending,9,18,90,2.001173256,0.066705775,,
640,264,"Unit 7135 Box 4477
DPO AA 58356",40.780458,-73.988315,08/09/2023 10:54,Delivered,21,2,11,7.660376809,0.255345894,09:54.2,08/09/2023 11:09
641,77,"6253 Patterson Cliffs Apt. 123
New Lisashire, NC 19783",40.700008,-73.989222,30/08/2023 01:35,Delivered,6,1,18,2.007048827,0.066901628,39:24.8,30/08/2023 01:39
642,472,"465 Holden Fords
Port Sarah, MS 55885",40.748361,-73.980272,21/08/2023 01:45,Pending,37,13,45,4.507591331,0.150253044,,
643,229,"58482 Davis Ford
North Jonathanmouth, WA 29086",40.70582,-73.990596,31/08/2023 19:51,Pending,46,8,24,1.514997674,0.050499922,,
644,277,"483 Tran Mills
Lake Jonathanchester, SD 12702",40.778668,-73.99909,31/08/2023 04:21,Pending,10,6,26,7.337820082,0.244594003,,
645,34,"827 Owens Road Suite 957
East Donna, NH 94913",40.763089,-73.981897,13/09/2023 07:44,Pending,10,3,17,5.944073433,0.198135781,,
646,127,"84880 Lindsay Haven Apt. 236
Port Jamesborough, IN 51257",40.752535,-73.991254,03/09/2023 03:42,Delivered,26,11,81,4.584976483,0.152832549,51:17.2,03/09/2023 03:51
647,402,"59383 Gray Parkway
West Robertton, CA 51127",40.760404,-73.982315,09/09/2023 04:31,Delivered,38,10,39,5.652282859,0.188409429,42:25.3,09/09/2023 04:42
648,205,"7963 Best Rapid
Samanthafort, WA 32596",40.729318,-73.981293,26/08/2023 08:47,Delivered,15,6,10,2.778879715,0.092629324,53:31.5,26/08/2023 08:53
649,38,"267 Jeanne Isle Suite 137
Emmaside, WY 89463",40.759278,-73.986572,18/08/2023 00:10,Delivered,20,19,10,5.415943278,0.180531443,21:48.9,18/08/2023 00:21
650,299,"642 Rivera Rapid Suite 129
West Christopherchester, AS 34077",40.698531,-73.995249,20/08/2023 23:17,Pending,43,12,72,1.826540773,0.060884692,,
651,476,"4894 Joseph Curve Suite 921
Gilbertchester, ID 39480",40.747278,-73.995547,14/09/2023 01:41,Pending,30,1,67,3.929248256,0.130974942,,
652,407,"1777 Cameron Centers Suite 414
New Allisonborough, DC 13207",40.712575,-73.993489,18/08/2023 17:24,Pending,15,3,68,1.057468097,0.035248937,,
653,34,"897 Ayala Estates Suite 942
Juanberg, FL 67217",40.765886,-73.992954,16/08/2023 02:11,Pending,39,13,16,5.997245488,0.199908183,,
654,27,"USNS Sullivan
FPO AA 79329",40.703266,-73.986013,07/09/2023 04:07,Pending,19,14,34,1.993406086,0.06644687,,
655,247,"6837 Lisa Place
Randyfurt, IL 85427",40.781428,-73.986223,16/08/2023 23:05,Pending,21,17,89,7.80196095,0.260065365,,
656,323,"4184 Michele Mission Apt. 385
North Kaylaberg, KY 60150",40.792111,-73.997456,09/09/2023 23:57,Pending,35,1,71,8.836923061,0.294564102,,
657,270,"03532 Michael Center Suite 886
New Ronaldfurt, GU 63590",40.778672,-73.985048,16/08/2023 21:33,Pending,6,14,24,7.526011019,0.250867034,,
658,436,"85140 Foster Tunnel Suite 467
Wongfort, ME 63301",40.795123,-73.988149,28/08/2023 17:14,Pending,14,3,42,9.265354151,0.308845138,,
659,130,"78457 Lee Plaza
Williamfort, MO 97159",40.739033,-73.996852,29/08/2023 01:59,Pending,15,5,8,3.013912556,0.100463752,,
660,305,"PSC 6611, Box 8316
APO AP 28157",40.740011,-74.000746,03/09/2023 07:50,Delivered,17,17,64,3.054170442,0.101805681,56:20.5,03/09/2023 07:56
661,401,"USNS Clarke
FPO AP 32140",40.736084,-73.989432,03/09/2023 06:11,Delivered,33,7,86,2.940219021,0.098007301,17:22.8,03/09/2023 06:17
662,157,"467 Galvan Mountain Suite 869
Lake Tarabury, VI 66240",40.781972,-73.989645,07/09/2023 21:30,Pending,5,5,96,7.80468425,0.260156142,,
663,451,"74431 Richardson Divide
Arthurstad, AL 01191",40.703079,-73.99532,01/09/2023 22:31,Pending,3,12,77,1.40707506,0.046902502,,
664,469,"35634 Kimberly Inlet Suite 182
Williamstad, DE 38772",40.782741,-73.997913,03/09/2023 09:13,Pending,7,11,49,7.796852399,0.25989508,,
665,457,"5855 Hoover Meadow Suite 348
Kevinfort, SD 92026",40.71213,-73.990877,28/08/2023 13:55,Pending,6,19,65,1.28005387,0.042668462,,
666,421,"49114 Blake Parks
West Zacharyhaven, CO 02196",40.795461,-73.980611,30/08/2023 15:31,Delivered,20,3,41,9.426497957,0.314216599,49:54.2,30/08/2023 15:49
667,234,"1916 Matthew Junctions
South Sydney, GU 38641",40.738717,-73.982264,11/09/2023 19:43,Pending,4,6,82,3.507752838,0.116925095,,
668,253,"1043 Patrick Hills
New Kristen, OH 25681",40.7649,-73.996905,06/09/2023 20:09,Delivered,39,13,42,5.836425428,0.194547514,20:44.4,06/09/2023 20:20
669,18,"401 Mooney Shoal Apt. 407
Mendozaside, NM 22028",40.732488,-73.983835,05/09/2023 22:27,Pending,16,8,1,2.878686586,0.09595622,,
670,294,"144 John Isle Suite 899
Lake Alicia, DE 95335",40.725141,-74.000756,31/08/2023 15:17,Pending,12,5,71,1.440293525,0.048009784,,
671,39,"011 Hunter Coves Suite 384
South Samanthachester, MO 81757",40.755324,-73.992715,12/09/2023 08:26,Delivered,17,3,81,4.853751193,0.161791706,35:52.4,12/09/2023 08:35
672,225,"40887 Rachel Mountain Apt. 536
Michaelland, AR 95078",40.743774,-73.980785,17/08/2023 12:52,Pending,49,9,22,4.045807893,0.134860263,,
673,51,"75830 West Divide Apt. 837
Lake Devonberg, GU 57133",40.731778,-73.982148,13/09/2023 15:42,Pending,33,9,60,2.915898964,0.097196632,,
674,486,"PSC 3116, Box 0813
APO AP 66388",40.780542,-73.99718,03/09/2023 09:28,Pending,46,14,35,7.559473177,0.251982439,,
